chr3R,22489105,22491439,CCT1,-
chrX,9089513,9092826,CCT2,+
chr3R,16647605,16649978,CCT3,+
chr2L,12690336,12692934,CCT4,-
chr2R,12174802,12177516,CCT5,+
chrX,15746648,15748971,CCT6,+
chr3R,8801564,8806234,CCT7,+
chr2R,8904844,8906990,CCT8,-
chrY,3649996,3666928,CCY,+
chr3R,7974409,7978428,CD98hc,-
chrX,16438680,16441296,CDC50,-
chrX,11137859,11139689,CDK2AP1,+
chr3R,30459521,30465736,CDase,+
chr3R,28748384,28751661,CG10000,-
chr3R,11975156,11977197,CG10005,-
chr3R,28607939,28635099,CG10011,-
chr3R,12323521,12325210,CG10013,+
chr2L,3730466,3754617,CG10019,+
chr2L,19454256,19457723,CG10026,+
chr3R,7315724,7317207,CG10029,-
chr2L,3698451,3699092,CG10031,-
chr3R,12380869,12382691,CG10035,-
chr3R,12348987,12350644,CG10038,-
chr3R,12350815,12352103,CG10041,-
chr3R,7249795,7251750,CG10050,+
chr2R,19363641,19367294,CG10051,+
chr3R,7247090,7248140,CG10053,+
chr3R,7184101,7186673,CG10055,-
chr2R,19375313,19380174,CG10062,+
chr3L,6971579,6972467,CG10063,-
chr3L,6965260,6967897,CG10064,-
chr3R,7126271,7128027,CG10068,-
chr2R,19380543,19384965,CG10073,+
chr3L,6956946,6958108,CG10075,-
chr3L,6949491,6955904,CG10077,-
chr2R,19385923,19389318,CG10081,+
chr2R,21646177,21657935,CG10082,+
chr3R,7790633,7793483,CG10086,+
chr3L,13465552,13474787,CG10089,-
chr3R,12390166,12395980,CG10096,-
chr3R,12390166,12395980,CG10097,-
chr3R,7124548,7126503,CG10098,+
chr2R,14390696,14392209,CG10104,+
chr3L,13456208,13457238,CG10116,-
chr3R,12855544,12859246,CG10126,-
chr2L,19518824,19525453,CG10132,+
chr2L,19526686,19532985,CG10137,+
chr2R,14645270,14646344,CG10139,+
chr3L,13439317,13440470,CG10140,-
chr3L,6486167,6488424,CG10147,-
chr2R,14753337,14756288,CG10151,-
chr3L,13435680,13437136,CG10154,-
chr3L,6257423,6258760,CG10163,-
chr3R,23554323,23556943,CG10164,-
chr2L,19526910,19530305,CG10165,-
chr2L,19525434,19526368,CG10166,-
chr3L,13385946,13387907,CG10171,-
chr3R,23522264,23530986,CG10175,-
chr3R,23520146,23521583,CG10177,-
chr3R,23587120,23589819,CG10182,-
chr3R,23596561,23599034,CG10183,-
chr3R,23602507,23605495,CG10184,-
chr3R,16060589,16067594,CG10185,-
chr2L,19502335,19508764,CG10188,-
chr2L,19491647,19493253,CG10189,-
chr2L,19488682,19490104,CG10194,-
chr2L,19482232,19484705,CG10195,-
chr2R,14832832,14833951,CG10205,+
chr3R,23772998,23774127,CG10208,-
chr2R,14846064,14848366,CG10209,-
chr2L,18517487,18531967,CG10211,+
chr3R,23766519,23767488,CG10214,-
chr3L,13411122,13412453,CG10222,-
chr3L,6234323,6240068,CG10226,-
chr3R,23719343,23721625,CG10232,-
chr2L,19435850,19442727,CG10237,-
chr3R,6377349,6380328,CG1024,-
chr3R,23695221,23696245,CG10252,-
chr3R,23689007,23694983,CG10254,-
chr2R,14942398,14944469,CG10257,+
chr3R,16043498,16044832,CG10264,+
chr2R,14992332,14993835,CG10265,-
chr2L,19579093,19580351,CG10268,-
chr3L,6178677,6181829,CG10274,-
chr3R,6010573,6011932,CG10280,-
chr2L,18472964,18484513,CG10283,-
chr3R,6368965,6371115,CG10286,+
chr3R,6343002,6343799,CG10298,+
chr3R,23711527,23713313,CG10300,+
chr3R,23710158,23711338,CG10301,+
chr2R,21688773,21690253,CG10307,+
chr3R,16350786,16357015,CG10311,-
chr3R,16368855,16370533,CG10317,-
chr2R,21634679,21638399,CG10321,+
chr3R,16645072,16647004,CG10324,-
chr2R,23600914,23601773,CG10332,-
chr2L,18606832,18609550,CG10333,+
chr2L,18689528,18690906,CG10336,+
chr2L,19545376,19546959,CG10337,-
chr2L,18695664,18698571,CG10338,+
chr2R,24078234,24080527,CG10339,-
chr3R,16613398,16614391,CG10340,-
chr2L,18698714,18700645,CG10341,+
chr2L,18703473,18704454,CG10343,+
chr2R,22425733,22426977,CG10344,-
chr3R,16597073,16604861,CG10345,-
chrX,11852692,11854931,CG10347,-
chr2L,18714453,18732524,CG10348,-
chrX,11875306,11877168,CG10352,-
chrX,11877737,11887162,CG10353,-
chr3L,3615382,3616682,CG10357,+
chr3L,3612192,3615244,CG10359,+
chr3L,11798948,11800861,CG10361,-
chrX,11926424,11930850,CG10362,-
chr3R,23723331,23731499,CG10365,+
chr2L,19584235,19586440,CG10366,+
chr3R,23767712,23768984,CG10375,+
chr2L,18700606,18703105,CG10376,-
chr2L,18690904,18695602,CG10383,-
chr2R,22454741,22472995,CG10384,+
chr2R,5350477,5351972,CG10395,+
chr3R,16454492,16455797,CG10405,+
chr3R,16044747,16046130,CG10407,-
chr2L,18599755,18605249,CG10413,-
chr2R,5360331,5363104,CG10417,-
chr3L,12336676,12337236,CG10418,+
chr3R,25260963,25262498,CG10425,-
chr2L,18948884,18950973,CG10428,+
chr2L,18974710,18978187,CG10431,+
chr2R,21605676,21608125,CG10433,-
chr3R,8010907,8013201,CG10435,-
chr2R,20271653,20274499,CG10444,-
chr3R,7916599,7920299,CG10445,-
chr2R,9707536,9708722,CG10459,+
chr2L,19732080,19735980,CG10462,-
chr2L,19758879,19760986,CG10463,+
chr2R,5339706,5340995,CG10465,-
chr2L,19792104,19792782,CG10466,+
chr3L,6093204,6094747,CG10467,-
chr3L,6092188,6093313,CG10469,-
chr2L,19049076,19049884,CG10470,+
chr3L,6061372,6062910,CG10472,-
chr2R,19285395,19286730,CG10474,-
chr3L,6033199,6034611,CG10477,-
chr3L,5967545,5976007,CG10479,-
chr2L,19890201,19892550,CG10481,-
chr3L,5917905,5921316,CG10483,-
chr3L,5904211,5906699,CG10486,-
chr2L,19054078,19058821,CG10492,+
chr2R,21516774,21519125,CG10494,-
chr2L,19063295,19064726,CG10495,+
chr2R,21285248,21290343,CG10505,-
chr3L,21210215,21216051,CG10508,+
chr3L,21208148,21210084,CG10510,-
chr3L,21202920,21208092,CG10512,+
chr3R,25275790,25277212,CG10513,-
chr3R,25278427,25279846,CG10514,-
chr3L,15968204,15969902,CG10516,+
chr2R,21070368,21072789,CG10527,-
chr2R,20996220,21007740,CG10543,+
chr3R,25306407,25308391,CG10550,-
chr3R,25316461,25318111,CG10553,-
chrX,8398940,8404516,CG10555,+
chr3R,25314494,25316116,CG10559,-
chr3R,25318550,25320101,CG10560,-
chr2L,19114401,19116570,CG10561,+
chr3R,25321053,25322757,CG10562,-
chr3L,21133250,21136353,CG10565,-
chr2L,18808694,18811252,CG10570,-
chr3L,5761963,5765702,CG10576,-
chr3L,21033554,21034203,CG10581,-
chr3L,21030280,21031360,CG10584,-
chr3L,20961537,20962555,CG10587,-
chr3L,20956934,20960660,CG10588,+
chr3L,20927826,20929190,CG10589,+
chr3L,5598557,5599692,CG10591,-
chrX,17230275,17231044,CG10597,-
chrX,17225157,17226867,CG10598,-
chr2L,18833710,18839679,CG10600,-
chr2L,18855126,18859248,CG10602,-
chr3L,12471728,12474428,CG10616,+
chr2L,18952206,18954431,CG10621,-
chr2L,18955481,18957311,CG10623,-
chr2L,19757245,19758615,CG10628,-
chr2L,19742817,19756904,CG10631,-
chr3L,12498106,12501311,CG10638,-
chr3L,12502467,12503894,CG10646,-
chr2L,18993360,18995934,CG10650,-
chr2L,20133755,20134923,CG10651,-
chr3L,12505374,12507840,CG10654,-
chr3L,12491830,12497216,CG10657,-
chr3L,12486668,12490676,CG10660,-
chr3L,12474418,12485035,CG10663,-
chr3R,25331363,25335243,CG10669,-
chr3L,5140440,5141646,CG10672,-
chr3L,5135748,5136292,CG10674,-
chr2L,19964136,19965702,CG10680,+
chr3L,12501513,12502647,CG10681,+
chr3R,24107391,24108358,CG10694,+
chr2L,19077276,19079028,CG10700,-
chr2L,19064832,19069851,CG10702,-
chr3L,13516273,13519605,CG10710,-
chr3L,13428839,13435229,CG10713,-
chr3L,13437954,13439009,CG10725,+
chr2L,20070081,20072195,CG10730,-
chr2R,16148812,16149795,CG10731,-
chr2R,16157267,16158794,CG10734,-
chr2R,19164143,19178223,CG10737,+
chr3L,13450770,13465539,CG10738,+
chr3R,4433965,4436175,CG1074,+
chr2L,20089636,20091348,CG10747,-
chr3L,12971214,12972359,CG10748,-
chr3L,12972474,12973650,CG10749,+
chr2L,19300255,19301600,CG10750,+
chr3L,12952686,12954647,CG10752,-
chrX,8161540,8162792,CG10761,-
chr2R,17453399,17455729,CG10764,+
chr3R,6167483,6170309,CG1077,+
chrX,7931745,7933351,CG10778,-
chrX,3314744,3316402,CG10793,-
chr2R,21383227,21384391,CG10795,-
chr2R,13257886,13258477,CG10799,+
chrX,3460592,3462500,CG10801,+
chrX,3482965,3484555,CG10802,+
chrX,3485650,3490915,CG10803,+
chrX,3476463,3482322,CG10804,-
chr3L,9857383,9859889,CG10809,-
chr2R,13375975,13377731,CG10814,-
chr2R,19951345,19951950,CG10822,+
chr2L,22106862,22107304,CG10834,-
chr2L,15979486,15981455,CG10839,+
chr3R,13631942,13634861,CG10841,+
chr3R,24901116,24903048,CG10845,+
chr3L,3947891,3948687,CG10853,+
chr2L,13396392,13398664,CG10859,-
chr3L,3653405,3654771,CG10862,-
chr3L,3941008,3942465,CG10863,-
chr3R,18410080,18411631,CG10864,-
chr3L,3936060,3937992,CG10866,-
chr2L,1584866,1587155,CG10869,-
chr2L,2189914,2192386,CG10874,-
chr3R,20562486,20564067,CG10877,-
chr3R,20114838,20117139,CG10887,+
chr3R,11557776,11559877,CG10898,+
chr3R,4359883,4366855,CG1090,+
chr3R,8030411,8032145,CG10903,+
chr2R,23968941,23970073,CG10904,-
chr3L,11793514,11795418,CG10907,+
chr3R,12910120,12911292,CG10909,-
chr2R,18020268,18022406,CG10910,+
chr2R,18052550,18054066,CG10911,-
chr2R,18056064,18057065,CG10912,-
chr2R,18158257,18160310,CG10914,+
chr2R,18173669,18175725,CG10916,+
chrX,21428614,21429256,CG10918,-
chr3R,7758122,7759677,CG10919,+
chr3R,4266770,4268316,CG1092,+
chrX,7852481,7854244,CG10920,-
chr2R,18613090,18614255,CG10927,+
chr2R,17748935,17750136,CG10931,+
chrX,7887130,7888785,CG10932,-
chr2R,17722339,17723381,CG10934,+
chr2R,17604951,17639138,CG10936,-
chr2R,17394593,17405171,CG10939,+
chr3L,12861717,12862920,CG10943,-
chr2L,20385293,20414800,CG10947,-
chr3L,12844254,12850117,CG10948,-
chr2L,20415173,20416918,CG10949,-
chr2R,17195203,17197159,CG10950,+
chr2R,17165084,17166643,CG10953,-
chrX,8132285,8134967,CG10958,+
chrX,8148783,8150686,CG10959,+
chr3L,12824880,12843106,CG10960,-
chrX,8972908,8974255,CG10962,-
chr3L,12778750,12781097,CG10969,-
chrX,9069599,9071408,CG10970,-
chr3L,12753239,12754774,CG10973,-
chr3R,5794705,5799994,CG10979,+
chr3L,12750119,12753402,CG10984,+
chrX,13790338,13791111,CG10993,-
chrX,13796389,13797638,CG10996,-
chr3R,5802328,5813258,CG11000,+
chr2R,19503068,19504594,CG11007,+
chr2R,19662436,19663738,CG11018,+
chr2L,5746157,5747961,CG11029,+
chr3R,4337755,4339914,CG1103,+
chr2L,5724656,5762420,CG11030,+
chr2L,5805395,5809063,CG11034,+
chr3R,8031130,8033009,CG11035,-
chr3L,20960398,20961386,CG11037,-
chr2R,20146118,20146824,CG11041,+
chr2R,20231829,20234927,CG11044,+
chr3R,7064186,7067136,CG1105,-
chr2L,6611011,6617117,CG11050,+
chr3R,8008249,8009297,CG11052,-
chr2R,7175886,7178290,CG11060,+
chrX,13955236,13956574,CG11068,+
chr3R,24894742,24897613,CG11069,+
chr2L,6658517,6662033,CG11070,+
chr2R,22091489,22099534,CG11073,-
chr4,1029711,1031757,CG11076,-
chr4,1028675,1029361,CG11077,-
chrX,12616316,12621216,CG11085,+
chr3R,24877045,24881478,CG11089,+
chrX,13811684,13812870,CG11095,+
chr2R,20236235,20239200,CG11099,+
chrX,13782459,13783381,CG11103,+
chrX,11202248,11202806,CG11106,+
chr3L,22872200,22873702,CG11109,+
chr2R,20641742,20642558,CG11110,+
chr2R,7400743,7401482,CG11112,+
chr2R,7401859,7402364,CG11113,+
chrX,11112395,11124726,CG11122,-
chr2R,7440706,7442885,CG11123,+
chr2R,7447473,7449995,CG11125,+
chr2R,7463504,7464987,CG11127,+
chr3R,5253153,5255403,CG1113,+
chr3L,22898744,22900262,CG11131,+
chrX,13737942,13739177,CG11134,+
chr3L,22867175,22868243,CG11137,-
chr2R,7459685,7463395,CG11141,-
chr2R,7427905,7428593,CG11145,-
chr2L,5733675,5741244,CG11147,-
chr2L,5718121,5720899,CG11149,-
chrX,13739744,13741952,CG11151,+
chr4,1126602,1137919,CG11155,+
chrX,13682952,13684616,CG11158,+
chr2R,20655756,20656609,CG11159,-
chr3R,5219657,5221548,CG1116,+
chrX,13676894,13677882,CG11162,+
chrX,13668014,13669573,CG11164,+
chr3R,24918106,24922385,CG11168,+
chr2R,22177419,22182879,CG11170,-
chrX,13605681,13609529,CG11178,+
chr2R,20620914,20623429,CG11180,-
chr2R,8000490,8002120,CG11191,-
chr2R,20354108,20355067,CG11192,-
chr2R,20304517,20308671,CG11200,-
chr2R,6180926,6181626,CG11211,-
chr3L,22837068,22838170,CG11226,+
chrX,20930972,20933559,CG11227,-
chr2L,6803011,6804372,CG11236,+
chr3R,4965445,4968485,CG1124,+
chr3L,22732013,22738420,CG11241,-
chr3L,21724326,21728806,CG11247,-
chr3L,21680050,21683231,CG11248,+
chr3L,21672139,21674518,CG11249,+
chr3L,13088581,13089969,CG11251,-
chr2R,19390128,19391900,CG11257,+
chr3L,12995135,12997418,CG11262,+
chr3L,13006817,13007881,CG11263,+
chr3L,13016050,13016903,CG11267,+
chr2R,22138895,22139295,CG11269,+
chr2R,22179695,22182642,CG11275,+
chr3L,13046977,13048919,CG11279,+
chr3R,7770860,7771756,CG11286,-
chr3R,4811444,4816025,CG1129,+
chr2R,22211371,22212704,CG11291,+
chrX,8691820,8693620,CG11294,-
chr2R,22348307,22348875,CG11298,+
chr2R,23751915,23752495,CG11300,+
chr3L,21617623,21619873,CG11307,+
chr3L,21301785,21304658,CG11309,-
chr3R,30729837,30731165,CG11313,-
chr3R,31090712,31097321,CG11317,-
chr3R,31106362,31109191,CG11318,-
chr2L,6568400,6601068,CG11319,-
chr2L,6757864,6759628,CG11322,-
chr2L,6684842,6686712,CG11327,-
chr3R,31463301,31464134,CG11333,+
chr3R,31459822,31463037,CG11334,-
chr3L,4366494,4367458,CG11342,-
chr3L,4457177,4458163,CG11345,-
chr3L,4473068,4475095,CG11349,+
chr3L,4482809,4484370,CG11350,+
chr3L,4533170,4539270,CG11353,+
chrX,12102944,12103840,CG11356,-
chr3L,4542051,4553457,CG11357,+
chr3L,4046596,4059660,CG1136,+
chr4,671142,690650,CG11360,+
chr2R,22562307,22563131,CG11362,+
chr3L,22728111,22733446,CG11367,+
chrX,7452209,7452643,CG11368,+
chrX,7574290,7576767,CG11369,+
chr3R,6558618,6560351,CG1137,-
chr3L,22712155,22713660,CG11370,+
chr3R,5960294,5960987,CG11373,-
chr2L,76348,77783,CG11374,+
chr2L,102380,104142,CG11377,+
chrX,1170828,1173797,CG11378,+
chrX,1180165,1181551,CG11379,+
chr3R,6596625,6598022,CG1138,-
chrX,1191308,1196660,CG11380,+
chrX,1203777,1205433,CG11381,+
chrX,1209970,1211853,CG11382,+
chrX,1173877,1176035,CG11384,-
chr3L,1971638,1974285,CG1139,+
chr3R,19778750,19780727,CG11391,+
chr3L,20786340,20788137,CG11396,-
chrX,1211989,1215156,CG11398,-
chr3L,20780350,20786197,CG11399,-
chr2R,17134129,17135345,CG11400,+
chrX,1236873,1239884,CG11403,-
chr3L,22548437,22549342,CG11404,+
chr2R,24202091,24208203,CG11406,-
chr3R,19781246,19783145,CG11407,+
chrX,1329518,1341587,CG11409,-
chr2R,24536190,24536791,CG11413,+
chr2R,24561607,24565058,CG11414,+
chrX,1354014,1356473,CG11417,+
chr3R,7472458,7473781,CG1142,-
chr3L,22474795,22475792,CG11425,+
chr3L,22470556,22473509,CG11426,+
chr3L,2645368,2647192,CG1143,+
chrX,4549883,4551878,CG11436,-
chr3L,22468862,22469853,CG11437,+
chr3L,22465619,22468076,CG11438,+
chrX,4553117,4554398,CG11444,-
chr3R,19861610,19862600,CG11447,+
chr3L,22454373,22455989,CG11449,+
chr3R,19783522,19785519,CG11453,+
chr2L,143323,144227,CG11454,+
chr3L,20841987,20844340,CG11456,+
chr3L,20905795,20906331,CG11458,+
chr3R,6025826,6027238,CG11459,-
chr3L,2488804,2492613,CG1146,+
chr3R,29588993,29589762,CG11470,-
chr2R,22071234,22073443,CG11474,-
chr2R,22069725,22071286,CG11475,-
chr3R,30153022,30160473,CG11498,-
chr3R,29997900,29999755,CG11504,+
chr3L,22265806,22266679,CG11523,-
chr3L,12197791,12199030,CG11529,+
chr3L,3128034,3143457,CG11537,-
chr3R,31615284,31616160,CG11539,-
chr3R,31678147,31679880,CG11550,-
chr2L,273836,274766,CG11555,+
chr3L,12120019,12121185,CG11560,+
chr2L,292419,293222,CG11562,+
chr3R,31737035,31737999,CG11563,+
chrX,21093844,21111417,CG11566,+
chr3L,11956708,11957769,CG11570,-
chrX,14176923,14178456,CG11581,+
chr3L,4281504,4282817,CG11583,-
chrX,14181028,14183315,CG11584,+
chrX,14189516,14190755,CG11585,+
chr3L,4261297,4262470,CG11586,-
chr3L,11921513,11922599,CG11588,+
chrX,14200178,14200907,CG11590,+
chr3L,4037523,4040482,CG11593,-
chr3L,4022700,4026011,CG11594,-
chrX,1927683,1930517,CG11596,+
chr3L,11820338,11822275,CG11597,-
chr3R,12634917,12636283,CG11598,+
chr3R,12636540,12637976,CG11600,+
chr2L,281670,283269,CG11601,-
chr3R,12638481,12640033,CG11608,+
chr3R,5355092,5356748,CG1161,+
chr2L,204743,207297,CG11617,-
chr3L,18985905,18988323,CG11619,-
chr3R,19409175,19411265,CG11626,+
chr2L,21896666,21898289,CG11629,-
chr2L,21782046,21784065,CG11630,-
chr2L,21916300,21920324,CG11634,+
chr2R,8358538,8359472,CG11635,+
chrX,1013984,1026703,CG11638,-
chrX,15453471,15455551,CG11655,+
chr3R,13009895,13011086,CG11656,+
chr3L,11699496,11708553,CG11658,-
chr3R,19775459,19777280,CG11659,-
chrX,894482,895200,CG11663,+
chrX,875732,876612,CG11664,+
chrX,20984686,20985246,CG11666,+
chr3R,13038375,13040184,CG11668,+
chr3R,13042050,13044086,CG11670,+
chr3R,8289395,8290578,CG11672,-
chrX,14224647,14225879,CG11674,-
chrX,15737493,15738954,CG11679,-
chr3R,13260356,13262227,CG11686,+
chr3R,8308881,8310778,CG11693,-
chr3R,8311203,8312137,CG11694,-
chrX,11576883,11578806,CG11695,+
chrX,11573731,11576152,CG11696,+
chr3R,8312188,8313097,CG11698,+
chrX,11570621,11571718,CG11699,+
chrX,6282037,6283575,CG11700,-
chr3R,19226903,19228180,CG11703,-
chrX,20427411,20429673,CG11710,-
chr3L,11518798,11522713,CG11714,-
chr3R,5393922,5399510,CG1172,+
chr3R,10044596,10045542,CG11722,-
chr2L,2145297,2147275,CG11723,-
chr3L,11394690,11395673,CG11726,+
chr3R,8517868,8521378,CG11737,+
chr3R,8528423,8528877,CG11741,-
chrX,11349998,11350474,CG11752,+
chr3R,8652821,8653847,CG11753,+
chr3R,8676915,8678955,CG11755,+
chrX,11348120,11348865,CG11756,+
chr3R,8719198,8721320,CG11760,+
chr3R,8749206,8768200,CG11768,-
chr3R,24932010,24934919,CG11771,+
chr2R,10468616,10469643,CG11777,+
chr3R,19154097,19159878,CG11779,-
chr3R,25024473,25025017,CG11781,-
chr3R,25046323,25047409,CG11786,+
chr2R,20274597,20276142,CG11788,+
chr3R,25047706,25049455,CG11790,+
chr3R,25049616,25053074,CG11791,+
chr2R,15201253,15204466,CG11807,+
chr2R,15216207,15217070,CG11808,+
chr3L,10691024,10692598,CG11811,+
chr3L,1970191,1971200,CG11815,-
chrX,13552559,13555800,CG11816,-
chr2R,10420414,10423650,CG11825,-
chr3R,28923044,28925086,CG11828,+
chr2L,560568,563819,CG11835,-
chr3R,25071126,25072712,CG11836,+
chr3R,29049493,29050721,CG11837,+
chr3R,25069927,25070914,CG11839,+
chr3R,29051056,29052267,CG11841,+
chr3R,29052680,29053913,CG11842,+
chr3R,29054347,29055837,CG11843,+
chr3R,25237614,25238895,CG11852,+
chr3R,25242020,25243262,CG11854,+
chr3R,25258898,25260759,CG11857,+
chr3R,25262741,25263292,CG11858,+
chr2L,15616997,15617915,CG11865,+
chr3R,29063040,29108948,CG11873,+
chr3R,25273837,25275237,CG11878,+
chr3R,29147016,29148172,CG11882,-
chr2R,10617662,10641807,CG11883,+
chr2L,420895,421450,CG11885,-
chr3R,25270209,25273267,CG11889,+
chr3R,25270209,25273267,CG11891,+
chr3R,25281548,25283237,CG11892,+
chr3R,25289889,25291366,CG11893,+
chr3R,29165643,29171508,CG11898,+
chr3R,29200454,29201770,CG11899,+
chr3R,25335257,25340088,CG11902,+
chr3L,16928381,16935536,CG11905,-
chr2R,19281418,19283961,CG11906,-
chr2L,320279,321248,CG11911,-
chr2L,318362,319259,CG11912,-
chr3R,25074877,25076382,CG11920,+
chr2L,4847766,4849499,CG11927,+
chr2L,4682677,4687232,CG11929,+
chr3R,29235322,29238723,CG11951,-
chr2R,19357532,19363124,CG11961,+
chr3R,8942954,8945020,CG11964,-
chr3R,8984718,8990649,CG11970,+
chr3R,8993253,8995212,CG11975,+
chr3R,8997697,8998678,CG11977,+
chr3R,9004017,9005331,CG11980,+
chr3R,9008321,9010274,CG11983,+
chr3R,9015446,9016822,CG11986,+
chr3R,9177517,9179098,CG11997,+
chr3R,5353717,5354747,CG11999,-
chr3L,1565392,1567802,CG12003,+
chr3L,1569181,1576330,CG12004,+
chr3R,5128087,5129939,CG12007,+
chr3L,3291459,3299000,CG12009,+
chr3L,3374282,3376649,CG12010,+
chr3L,1694617,1696412,CG12011,+
chr3L,3376757,3377992,CG12012,+
chr3L,3319555,3322489,CG12016,+
chr3L,3280239,3290896,CG12017,+
chr3L,1797305,1798610,CG12020,+
chr3L,1857165,1859047,CG12024,+
chr3L,1865430,1869491,CG12025,+
chr3L,1724390,1725647,CG12035,+
chr3L,993983,995703,CG12038,+
chr3R,31220702,31231259,CG12054,+
chrX,9192669,9193620,CG12056,+
chrX,9191657,9192548,CG12057,+
chrX,23036066,23047678,CG12061,+
chrX,8574306,8588528,CG12065,+
chr3R,30693572,30695498,CG12069,-
chr3R,30877084,30881027,CG12071,-
chrX,8838323,8872774,CG12075,+
chr3L,3243274,3244294,CG12078,-
chr3R,5831639,5838782,CG1208,+
chrX,8588811,8590774,CG12081,+
chr3L,1490951,1496643,CG12084,-
chr3L,1534929,1536835,CG12091,-
chr3L,2772560,2774007,CG12093,-
chrX,13159604,13162854,CG12096,+
chr3L,1555363,1558484,CG12099,-
chr3L,1600726,1602674,CG12104,-
chr3L,1610696,1615801,CG12105,-
chrX,9193898,9195333,CG12106,+
chr2R,7674450,7675362,CG12107,+
chrX,8570208,8570948,CG12111,-
chrX,8558879,8560192,CG12112,-
chrX,9189326,9190605,CG12115,-
chrX,8467443,8469012,CG12116,-
chrX,9194750,9196414,CG12118,-
chrX,9228796,9232378,CG12121,-
chrX,8441247,8442348,CG12123,-
chr2R,8262674,8263278,CG12126,-
chr2R,10026839,10030668,CG12128,+
chr2R,10033304,10034698,CG12129,+
chr3R,5841170,5846568,CG1213,+
chr2R,9967231,9968388,CG12133,+
chr2R,9971143,9972780,CG12134,+
chr3R,5425369,5427257,CG12147,-
chrX,7728755,7731729,CG12155,+
chr2R,9362574,9362906,CG12158,-
chr2R,7915027,7916478,CG12159,-
chr3R,5237651,5251745,CG12163,-
chr2R,7311395,7313495,CG12164,+
chr3R,5637234,5638657,CG12170,+
chr3R,5633627,5634640,CG12171,+
chr3R,5255444,5256681,CG12173,-
chrX,13677899,13680500,CG12177,-
chrX,4631052,4636004,CG12179,-
chr3R,5791879,5793383,CG1218,+
chr3L,2595842,2599579,CG12182,-
chrX,4627380,4630936,CG12184,-
chr2L,4838347,4841465,CG12194,+
chrX,19493292,19494401,CG12204,-
chrX,3465737,3474524,CG12206,-
chr2R,10246071,10247560,CG12209,-
chr3R,11964674,11967691,CG12213,-
chrX,6299054,6301285,CG12219,-
chr3R,11980704,11982062,CG12224,-
chr3L,17434472,17436431,CG12229,-
chrX,19531032,19531742,CG12231,-
chrX,5908135,5913079,CG12236,+
chrX,19641191,19642869,CG12237,-
chrX,5792140,5794543,CG12239,+
chr3R,15219256,15222371,CG12241,+
chr2L,10987806,10989241,CG12253,+
chr3R,12225282,12226339,CG12256,-
chr3R,27919844,27921089,CG12259,-
chr3R,12460414,12462418,CG12267,+
chr3R,23943628,23948424,CG12268,-
chr3R,7248151,7249738,CG1227,-
chr3R,21044068,21044905,CG12278,+
chr3R,12705094,12705818,CG12279,+
chr2L,16900535,16902218,CG12288,-
chr3L,11457076,11458470,CG12289,-
chr3R,26230248,26234700,CG12290,+
chr2L,10737345,10740762,CG12299,+
chr3L,15580800,15583373,CG12301,+
chr2L,11651331,11652010,CG12307,-
chr3L,356422,357664,CG1231,+
chr3L,15050263,15050806,CG12310,-
chr3L,15131508,15136934,CG12316,-
chr3R,18251069,18252734,CG12320,-
chr3R,18187805,18188707,CG12321,-
chr2R,10823405,10827644,CG12325,+
chr3L,361472,365681,CG1233,+
chr2R,10729578,10731528,CG12338,-
chr3R,7244232,7246969,CG1234,-
chr2R,10812157,10813310,CG12341,-
chr2R,10822400,10823372,CG12343,-
chr2R,10827430,10835709,CG12344,-
chr3R,17906445,17907451,CG12347,+
chr3L,15492964,15495549,CG12355,-
chr3R,5736748,5738013,CG1236,+
chr3L,10412818,10414774,CG12362,+
chr2R,12762113,12763825,CG12374,+
chr2L,8125668,8126890,CG12375,-
chr2R,8701835,8704502,CG12376,+
chrX,15733222,15733996,CG12379,-
chr2R,11357902,11359176,CG12384,-
chr3R,5733513,5734702,CG1239,+
chr2R,11147602,11150068,CG12391,-
chrX,16061902,16062898,CG12395,-
chrX,14911781,14913812,CG12398,-
chr3R,14104488,14108321,CG12402,-
chr3R,10222698,10223745,CG12420,+
chr3R,27871501,27872390,CG12426,-
chr2L,8752285,8753209,CG12438,+
chr2L,9077121,9077988,CG12439,+
chrX,22809292,22811935,CG12446,-
chr2L,15941441,15942854,CG12448,+
